student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0280,Student_280,Philosophy;Political Science;History;English Language & Literature,Writing;Rhetoric;Communication;Critical Evaluation,Public Policy & Governance;History & Culture;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0281,Student_281,Political Science;Sociology;Philosophy,Communication;Rhetoric,International Relations & Diplomacy;Languages & Literature;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0282,Student_282,Philosophy;English Language & Literature;History;Political Science,Writing;Rhetoric;Critical Evaluation,Languages & Literature;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0283,Student_283,Philosophy;Sociology;Political Science;English Language & Literature,Active Listening;Rhetoric,Languages & Literature;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0284,Student_284,Philosophy;English Language & Literature;History,Active Listening;Critical Evaluation,Public Policy & Governance;History & Culture;Government & Public Service;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0285,Student_285,Sociology;Philosophy;Political Science,Active Listening;Communication,Public Policy & Governance;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0286,Student_286,English Language & Literature;History;Philosophy,Active Listening;Writing;Rhetoric,International Relations & Diplomacy;Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0287,Student_287,Philosophy;English Language & Literature,Writing;Communication,Public Policy & Governance;Languages & Literature;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0288,Student_288,History;Sociology,Writing;Critical Evaluation,Government & Public Service;International Relations & Diplomacy;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0289,Student_289,Political Science;Sociology,Active Listening;Rhetoric;Communication;Writing,Languages & Literature;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0290,Student_290,History;Sociology;Philosophy,Active Listening;Communication;Rhetoric;Critical Evaluation,Public Policy & Governance;Languages & Literature;Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0291,Student_291,History;English Language & Literature;Philosophy,Writing;Communication;Active Listening;Rhetoric,Languages & Literature;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0292,Student_292,English Language & Literature;Philosophy;Political Science;Sociology,Critical Evaluation;Writing;Active Listening;Rhetoric,Languages & Literature;International Relations & Diplomacy;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0293,Student_293,Philosophy;Sociology;Political Science;History,Active Listening;Communication;Writing;Critical Evaluation,Government & Public Service;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0294,Student_294,Political Science;Philosophy;History;English Language & Literature,Critical Evaluation;Writing;Rhetoric,History & Culture;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0295,Student_295,English Language & Literature;History;Sociology,Rhetoric;Writing;Active Listening,Public Policy & Governance;International Relations & Diplomacy;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0296,Student_296,Philosophy;Political Science;English Language & Literature,Communication;Active Listening,Public Policy & Governance;Government & Public Service;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0297,Student_297,Political Science;Sociology;History,Critical Evaluation;Active Listening;Writing;Rhetoric,Government & Public Service;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0298,Student_298,Philosophy;History,Active Listening;Writing;Critical Evaluation,History & Culture;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0299,Student_299,Political Science;Philosophy;English Language & Literature,Active Listening;Rhetoric,Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0300,Student_300,Sociology;Political Science,Critical Evaluation;Communication,History & Culture;International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0301,Student_301,Fashion Studies;Fine Arts,Design Thinking;Color Theory;Visual Composition;Illustration,Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0302,Student_302,English Language & Literature;Graphic Design;Animation & VFX,Visual Composition;Creativity,Fashion & Apparel;Animation & Motion Graphics;Engineering,S07,Humanities,Creative Design & Visual Arts
STU0303,Student_303,Animation & VFX;Graphic Design,Creativity;Color Theory;Visual Composition;Design Thinking,Animation & Motion Graphics;Design & Visual Arts;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0304,Student_304,English Language & Literature;Animation & VFX;Graphic Design,Design Thinking;Visual Composition;Illustration,Fashion & Apparel;Animation & Motion Graphics;Design & Visual Arts;Game Design & Interactive Media;Investments & Banking,S07,Humanities,Creative Design & Visual Arts
STU0305,Student_305,English Language & Literature;Graphic Design,Creativity;Visual Composition;Color Theory;Illustration,Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0306,Student_306,Fine Arts;English Language & Literature;Animation & VFX;Fashion Studies,Creativity;Illustration,Game Design & Interactive Media;Photography & Videography;Animation & Motion Graphics;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0307,Student_307,Graphic Design;Fine Arts;English Language & Literature,Color Theory;Creativity;Visual Composition;Design Thinking,Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0308,Student_308,English Language & Literature;Fine Arts,Visual Composition;Creativity;Color Theory;Design Thinking,Animation & Motion Graphics;Photography & Videography;Game Design & Interactive Media;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0309,Student_309,Fine Arts;Fashion Studies;English Language & Literature,Color Theory;Visual Composition;Creativity,Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0310,Student_310,Fashion Studies;Graphic Design,Creativity;Illustration;Visual Composition;Color Theory,Fashion & Apparel;Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0311,Student_311,Fine Arts;Animation & VFX,Visual Composition;Illustration,Game Design & Interactive Media;Design & Visual Arts;Technology,S07,Humanities,Creative Design & Visual Arts
STU0312,Student_312,Graphic Design;Animation & VFX,Visual Composition;Color Theory;Illustration;Design Thinking,Design & Visual Arts;Fashion & Apparel;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0313,Student_313,Fashion Studies;English Language & Literature;Graphic Design,Design Thinking;Creativity;Color Theory,Design & Visual Arts;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0314,Student_314,Fashion Studies;Graphic Design;Animation & VFX;English Language & Literature,Visual Composition;Creativity;Illustration,Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0315,Student_315,Animation & VFX;English Language & Literature;Fine Arts,Illustration;Design Thinking,Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0316,Student_316,Animation & VFX;Fashion Studies;Fine Arts;English Language & Literature,Creativity;Design Thinking,Photography & Videography;Game Design & Interactive Media;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0317,Student_317,Graphic Design;Animation & VFX,Visual Composition;Creativity;Illustration,Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0318,Student_318,English Language & Literature;Fashion Studies,Creativity;Color Theory;Design Thinking,Fashion & Apparel;Design & Visual Arts;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0319,Student_319,Fashion Studies;Fine Arts,Illustration;Creativity,Design & Visual Arts;Fashion & Apparel;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0320,Student_320,Animation & VFX;English Language & Literature;Fine Arts;Fashion Studies,Color Theory;Visual Composition;Illustration;Design Thinking,Fashion & Apparel;Game Design & Interactive Media;Design & Visual Arts;Media & Communication,S07,Humanities,Creative Design & Visual Arts
STU0321,Student_321,Animation & VFX;English Language & Literature,Creativity;Illustration;Color Theory,Game Design & Interactive Media;Animation & Motion Graphics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0322,Student_322,English Language & Literature;Graphic Design;Fine Arts,Creativity;Color Theory,Animation & Motion Graphics;Game Design & Interactive Media;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0323,Student_323,English Language & Literature;Fine Arts,Color Theory;Illustration;Visual Composition,Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0324,Student_324,Fine Arts;Fashion Studies,Illustration;Color Theory;Visual Composition;Creativity,Photography & Videography;Animation & Motion Graphics;Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0325,Student_325,Animation & VFX;Fashion Studies;Graphic Design;Fine Arts,Visual Composition;Color Theory;Design Thinking;Illustration,Game Design & Interactive Media;Animation & Motion Graphics;Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0326,Student_326,English Language & Literature;Animation & VFX;Fashion Studies;Fine Arts,Design Thinking;Illustration;Visual Composition;Color Theory,Fashion & Apparel;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0327,Student_327,Animation & VFX;Fine Arts,Visual Composition;Color Theory;Illustration;Design Thinking,Photography & Videography;Fashion & Apparel;Animation & Motion Graphics;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0328,Student_328,Fine Arts;English Language & Literature,Design Thinking;Visual Composition;Creativity,Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0329,Student_329,Graphic Design;Fine Arts,Visual Composition;Color Theory;Creativity;Illustration,Photography & Videography;Game Design & Interactive Media;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0330,Student_330,Fine Arts;Fashion Studies;Graphic Design;Animation & VFX,Visual Composition;Creativity;Color Theory,Fashion & Apparel;Animation & Motion Graphics;Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0331,Student_331,Animation & VFX;Graphic Design;English Language & Literature;Fine Arts,Visual Composition;Color Theory;Creativity;Illustration,Animation & Motion Graphics;Photography & Videography;Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0332,Student_332,Animation & VFX;Graphic Design;Fine Arts,Illustration;Visual Composition;Creativity,Fashion & Apparel;Game Design & Interactive Media;Photography & Videography;Design & Visual Arts;Languages & Literature,S07,Humanities,Creative Design & Visual Arts
STU0333,Student_333,Animation & VFX;Fashion Studies,Illustration;Visual Composition;Creativity;Design Thinking,Photography & Videography;Animation & Motion Graphics;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0334,Student_334,English Language & Literature;Fashion Studies,Creativity;Visual Composition;Illustration,Animation & Motion Graphics;Fashion & Apparel;Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0335,Student_335,English Language & Literature;Fine Arts;Fashion Studies;Graphic Design,Color Theory;Design Thinking;Visual Composition;Creativity,Design & Visual Arts;Fashion & Apparel;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0336,Student_336,English Language & Literature;Animation & VFX,Creativity;Visual Composition;Color Theory,Photography & Videography;Game Design & Interactive Media;Animation & Motion Graphics;Media & Communication,S07,Humanities,Creative Design & Visual Arts
STU0337,Student_337,Fine Arts;Graphic Design;Animation & VFX,Illustration;Creativity;Visual Composition;Color Theory,Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0338,Student_338,English Language & Literature;Fashion Studies;Animation & VFX,Creativity;Design Thinking,Design & Visual Arts;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0339,Student_339,Fine Arts;Graphic Design,Visual Composition;Creativity,Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0340,Student_340,Fashion Studies;English Language & Literature;Graphic Design,Creativity;Color Theory;Visual Composition,Design & Visual Arts;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0341,Student_341,Fine Arts;English Language & Literature,Visual Composition;Creativity;Design Thinking;Illustration,Photography & Videography;Design & Visual Arts;Animation & Motion Graphics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0342,Student_342,Graphic Design;English Language & Literature;Fine Arts;Fashion Studies,Illustration;Visual Composition,Animation & Motion Graphics;Fashion & Apparel;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0343,Student_343,Fine Arts;Graphic Design;English Language & Literature;Animation & VFX,Creativity;Color Theory;Visual Composition;Illustration,Fashion & Apparel;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0344,Student_344,Fashion Studies;Graphic Design;Fine Arts;Animation & VFX,Design Thinking;Visual Composition;Creativity,Design & Visual Arts;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0345,Student_345,Fashion Studies;Fine Arts;Graphic Design;English Language & Literature,Visual Composition;Creativity,Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0346,Student_346,Animation & VFX;Fine Arts;Fashion Studies;Graphic Design,Color Theory;Illustration,Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0347,Student_347,Animation & VFX;English Language & Literature,Color Theory;Design Thinking;Creativity;Illustration,Animation & Motion Graphics;Photography & Videography;Fashion & Apparel;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0348,Student_348,Animation & VFX;Fashion Studies;Graphic Design,Color Theory;Visual Composition,Fashion & Apparel;Game Design & Interactive Media;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0349,Student_349,Graphic Design;English Language & Literature;Fashion Studies;Fine Arts,Creativity;Illustration,Photography & Videography;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0350,Student_350,English Language & Literature;Animation & VFX;Fashion Studies;Graphic Design,Design Thinking;Visual Composition,Game Design & Interactive Media;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0351,Student_351,Electronics;Engineering Graphics;Robotics;Computer Science,Hardware Diagnostics;Circuit Design;CAD Modeling;Troubleshooting & Debugging,Robotics & Automation;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0352,Student_352,Web Development;Electronics,Hardware Diagnostics;Circuit Design,Technology;Robotics & Automation;Architecture & Built Environment;Applied Trades;Public Policy & Governance,S08,Other,Applied Tech & Vocational Trades
STU0353,Student_353,Web Development;Robotics,Hardware Diagnostics;CAD Modeling;Technology Aptitude;Troubleshooting & Debugging,Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0354,Student_354,Robotics;Electronics;Engineering Graphics;Web Development,Circuit Design;Troubleshooting & Debugging;CAD Modeling;Technology Aptitude,Architecture & Built Environment;Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0355,Student_355,Web Development;Computer Science;Robotics,Technology Aptitude;Hardware Diagnostics;Troubleshooting & Debugging,Robotics & Automation;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0356,Student_356,Electronics;Robotics,CAD Modeling;Troubleshooting & Debugging,Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0357,Student_357,Engineering Graphics;Web Development;Computer Science;Robotics,Hardware Diagnostics;Troubleshooting & Debugging,Robotics & Automation;Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0358,Student_358,Web Development;Computer Science,CAD Modeling;Technology Aptitude,Technology;Robotics & Automation;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0359,Student_359,Computer Science;Robotics;Web Development,Technology Aptitude;Hardware Diagnostics;Circuit Design;CAD Modeling,Architecture & Built Environment;Robotics & Automation;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0360,Student_360,Web Development;Robotics;Computer Science;Electronics,Hardware Diagnostics;Troubleshooting & Debugging,Robotics & Automation;Architecture & Built Environment;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0361,Student_361,Engineering Graphics;Electronics,CAD Modeling;Troubleshooting & Debugging;Hardware Diagnostics;Technology Aptitude,Applied Trades;Technology;Renewable Energy;Architecture & Built Environment;Media & Communication,S08,Other,Applied Tech & Vocational Trades
STU0362,Student_362,Engineering Graphics;Web Development;Electronics;Computer Science,CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging;Technology Aptitude,Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0363,Student_363,Computer Science;Engineering Graphics;Web Development;Electronics,Hardware Diagnostics;Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Applied Trades;Architecture & Built Environment;Robotics & Automation;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0364,Student_364,Computer Science;Engineering Graphics;Robotics;Web Development,Circuit Design;Hardware Diagnostics,Renewable Energy;Technology;Architecture & Built Environment;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0365,Student_365,Engineering Graphics;Robotics;Web Development,Circuit Design;Hardware Diagnostics;Troubleshooting & Debugging,Architecture & Built Environment;Applied Trades;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0366,Student_366,Web Development;Robotics;Engineering Graphics,Hardware Diagnostics;Technology Aptitude;Circuit Design,Technology;Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0367,Student_367,Web Development;Engineering Graphics,Circuit Design;Troubleshooting & Debugging,Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0368,Student_368,Engineering Graphics;Web Development,Troubleshooting & Debugging;CAD Modeling,Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0369,Student_369,Engineering Graphics;Web Development;Robotics;Electronics,CAD Modeling;Troubleshooting & Debugging,Robotics & Automation;Architecture & Built Environment;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0370,Student_370,Electronics;Computer Science;Robotics;Engineering Graphics,CAD Modeling;Technology Aptitude;Circuit Design;Troubleshooting & Debugging,Renewable Energy;Robotics & Automation;Applied Trades;Science & Research,S08,Other,Applied Tech & Vocational Trades
STU0371,Student_371,Engineering Graphics;Web Development;Robotics,Technology Aptitude;Troubleshooting & Debugging;Circuit Design,Technology;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0372,Student_372,Robotics;Web Development;Computer Science;Engineering Graphics,Hardware Diagnostics;CAD Modeling;Circuit Design;Troubleshooting & Debugging,Renewable Energy;Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0373,Student_373,Robotics;Web Development;Computer Science;Electronics,CAD Modeling;Circuit Design,Architecture & Built Environment;Applied Trades;Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0374,Student_374,Engineering Graphics;Computer Science;Electronics,Troubleshooting & Debugging;Circuit Design;CAD Modeling,Architecture & Built Environment;Robotics & Automation;Renewable Energy;Technology,S08,Other,Applied Tech & Vocational Trades
STU0375,Student_375,Web Development;Computer Science;Robotics,Circuit Design;Technology Aptitude;Hardware Diagnostics,Technology;Architecture & Built Environment;Renewable Energy;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0376,Student_376,Web Development;Robotics;Computer Science,Technology Aptitude;Hardware Diagnostics;Circuit Design,Robotics & Automation;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0377,Student_377,Electronics;Web Development;Robotics,Circuit Design;Technology Aptitude,Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0378,Student_378,Web Development;Computer Science;Robotics;Engineering Graphics,Hardware Diagnostics;Circuit Design;CAD Modeling;Technology Aptitude,Architecture & Built Environment;Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0379,Student_379,Electronics;Web Development;Computer Science;Engineering Graphics,Hardware Diagnostics;Troubleshooting & Debugging;Circuit Design,Renewable Energy;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0380,Student_380,Web Development;Engineering Graphics;Electronics,Troubleshooting & Debugging;CAD Modeling,Robotics & Automation;Architecture & Built Environment;Renewable Energy;Technology,S08,Other,Applied Tech & Vocational Trades
STU0381,Student_381,Web Development;Robotics;Computer Science;Electronics,Hardware Diagnostics;Circuit Design;Technology Aptitude,Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0382,Student_382,Robotics;Engineering Graphics;Electronics,Hardware Diagnostics;Technology Aptitude;Circuit Design;Troubleshooting & Debugging,Applied Trades;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0383,Student_383,Engineering Graphics;Electronics,Technology Aptitude;CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging,Robotics & Automation;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0384,Student_384,Robotics;Engineering Graphics;Electronics;Web Development,CAD Modeling;Troubleshooting & Debugging;Technology Aptitude;Hardware Diagnostics,Robotics & Automation;Technology;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0385,Student_385,Robotics;Web Development;Electronics;Engineering Graphics,CAD Modeling;Circuit Design,Renewable Energy;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0386,Student_386,Web Development;Electronics;Engineering Graphics;Robotics,Circuit Design;Hardware Diagnostics;CAD Modeling;Technology Aptitude,Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0387,Student_387,Electronics;Robotics;Web Development,CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging;Circuit Design,Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0388,Student_388,Robotics;Engineering Graphics;Electronics,Hardware Diagnostics;Circuit Design;CAD Modeling;Technology Aptitude,Architecture & Built Environment;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0389,Student_389,Robotics;Computer Science,Technology Aptitude;CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging,Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0390,Student_390,Computer Science;Engineering Graphics;Robotics,Troubleshooting & Debugging;CAD Modeling;Technology Aptitude;Hardware Diagnostics,Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0391,Student_391,Engineering Graphics;Electronics,Technology Aptitude;CAD Modeling;Troubleshooting & Debugging;Circuit Design,Renewable Energy;Applied Trades;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0392,Student_392,Engineering Graphics;Electronics;Robotics;Computer Science,CAD Modeling;Hardware Diagnostics;Circuit Design,Applied Trades;Architecture & Built Environment;Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0393,Student_393,Computer Science;Engineering Graphics;Electronics,Circuit Design;Hardware Diagnostics;Technology Aptitude;Troubleshooting & Debugging,Renewable Energy;Technology;Artificial Intelligence & Data,S08,Other,Applied Tech & Vocational Trades
STU0394,Student_394,Computer Science;Engineering Graphics;Electronics,Circuit Design;Troubleshooting & Debugging;Technology Aptitude,Renewable Energy;Robotics & Automation;Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0395,Student_395,Electronics;Web Development;Robotics;Engineering Graphics,Hardware Diagnostics;Technology Aptitude;CAD Modeling,Technology;Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0396,Student_396,Robotics;Web Development;Engineering Graphics;Electronics,Hardware Diagnostics;Technology Aptitude;Troubleshooting & Debugging;Circuit Design,Robotics & Automation;Renewable Energy;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0397,Student_397,Engineering Graphics;Electronics;Web Development,Troubleshooting & Debugging;Technology Aptitude;CAD Modeling;Circuit Design,Robotics & Automation;Technology;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0398,Student_398,Electronics;Computer Science;Engineering Graphics,Troubleshooting & Debugging;Hardware Diagnostics;CAD Modeling;Technology Aptitude,Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0399,Student_399,Computer Science;Robotics;Web Development,Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Architecture & Built Environment;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0400,Student_400,Computer Science;Web Development,Technology Aptitude;Hardware Diagnostics;CAD Modeling,Robotics & Automation;Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0401,Student_401,Environmental Science;Chemistry,Risk Assessment;Data Interpretation;Research;Observation,Environmental Studies & Sustainability;Public Health;Science & Research;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0402,Student_402,Environmental Science;Agriculture,Research;Risk Assessment;Project Management,Environmental Studies & Sustainability;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0403,Student_403,Environmental Science;Agriculture;Chemistry;Economics,Project Management;Research,Renewable Energy;Environmental Studies & Sustainability;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0404,Student_404,Biology;Agriculture,Observation;Data Interpretation;Risk Assessment;Project Management,Public Health;Environmental Studies & Sustainability;Agriculture & Forestry;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0405,Student_405,Chemistry;Environmental Science;Agriculture;Economics,Data Interpretation;Research;Risk Assessment;Observation,Agriculture & Forestry;Public Health;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0406,Student_406,Economics;Environmental Science;Biology;Chemistry,Data Interpretation;Risk Assessment;Research,Public Health;Science & Research;Technology,S09,Other,Agriculture & Environmental Sciences
STU0407,Student_407,Biology;Chemistry;Agriculture,Project Management;Risk Assessment;Data Interpretation,Science & Research;Environmental Studies & Sustainability;Renewable Energy;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0408,Student_408,Agriculture;Chemistry,Research;Risk Assessment;Data Interpretation,Science & Research;Renewable Energy;Public Health;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0409,Student_409,Agriculture;Economics,Research;Project Management,Environmental Studies & Sustainability;Science & Research;Public Health;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0410,Student_410,Chemistry;Economics,Project Management;Data Interpretation;Observation;Research,Science & Research;Environmental Studies & Sustainability;Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0411,Student_411,Agriculture;Biology,Project Management;Risk Assessment;Research,Environmental Studies & Sustainability;Renewable Energy;Agriculture & Forestry;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0412,Student_412,Economics;Agriculture;Chemistry,Research;Risk Assessment,Science & Research;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0413,Student_413,Environmental Science;Chemistry,Observation;Data Interpretation;Risk Assessment;Research,Agriculture & Forestry;Environmental Studies & Sustainability;Public Health;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0414,Student_414,Environmental Science;Chemistry;Economics;Biology,Project Management;Data Interpretation;Research,Agriculture & Forestry;Public Health;Renewable Energy;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0415,Student_415,Chemistry;Biology;Environmental Science;Economics,Risk Assessment;Project Management;Observation;Data Interpretation,Renewable Energy;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0416,Student_416,Environmental Science;Economics;Chemistry,Observation;Data Interpretation,Public Health;Science & Research;Environmental Studies & Sustainability;Public Policy & Governance,S09,Other,Agriculture & Environmental Sciences
