student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0286,Student_286,History;Aviation Ground Operations,Rhetoric;Writing,International Relations & Diplomacy;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0287,Student_287,Philosophy;Fashion Studies;English Language & Literature;Political Science,Communication;Storytelling;Rhetoric;Critical Evaluation,International Relations & Diplomacy;Public Policy & Governance;Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0288,Student_288,English Language & Literature;Philosophy;Political Science,Rhetoric;Writing;Active Listening;Critical Evaluation,History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0289,Student_289,Sociology;English Language & Literature;History;Philosophy,Public Speaking;Rhetoric;Communication,Public Policy & Governance;History & Culture;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0290,Student_290,Political Science;English Language & Literature;Sociology;Philosophy,Rhetoric;Writing;Communication;Active Listening,International Relations & Diplomacy;Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0291,Student_291,History;Philosophy,Rhetoric;Writing,History & Culture;International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0292,Student_292,Philosophy;Sociology;English Language & Literature,Critical Evaluation;Communication;Active Listening;Writing,History & Culture;Languages & Literature;Film & Cinematography,S06,Humanities,Liberal Arts & Governance
STU0293,Student_293,Theatre & Drama;Philosophy;Political Science;Sociology,Communication;Writing;Critical Evaluation,Government & Public Service;International Relations & Diplomacy;Languages & Literature;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0294,Student_294,English Language & Literature;Philosophy;Sociology;History,Rhetoric;Writing,History & Culture;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0295,Student_295,Philosophy;History;Political Science;English Language & Literature,Critical Evaluation;Communication;Active Listening;Rhetoric,History & Culture;Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0296,Student_296,Sociology;History,Communication;Writing;Rhetoric;Critical Evaluation,Public Policy & Governance;Government & Public Service;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0297,Student_297,Sociology;English Language & Literature;Philosophy,Communication;Active Listening;Writing,International Relations & Diplomacy;History & Culture;Languages & Literature;Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0298,Student_298,Sociology;Political Science;History;Philosophy,Communication;Active Listening;Rhetoric,International Relations & Diplomacy;Languages & Literature;History & Culture,S03,Science,Liberal Arts & Governance
STU0299,Student_299,Sociology;History;Political Science,Communication;Algorithmic Thinking,Business & Entrepreneurship;History & Culture;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0300,Student_300,History;Sociology;Political Science,Writing;Active Listening;Critical Evaluation;Rhetoric,Government & Public Service;Public Policy & Governance;History & Culture;International Relations & Diplomacy;Medicine & Healthcare,S06,Humanities,Liberal Arts & Governance
STU0301,Student_301,Fine Arts;Fashion Studies,Color Theory;Design Thinking;Illustration;Research,Design & Visual Arts;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0302,Student_302,Home Science;Animation & VFX,Illustration;Color Theory;Creativity,Animation & Motion Graphics;Photography & Videography;Dentistry,S07,Humanities,Creative Design & Visual Arts
STU0303,Student_303,English Language & Literature;Fashion Studies,Illustration;Visual Composition,Design & Visual Arts;Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0304,Student_304,Fine Arts;Graphic Design;Fashion Studies;English Language & Literature,Illustration;Visual Composition;Design Thinking,Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0305,Student_305,Commercial Arts;Graphic Design,Creativity;Color Theory;Illustration,Design & Visual Arts;Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0306,Student_306,Graphic Design;Fine Arts,Illustration;Design Thinking;Creativity;Visual Composition,Sociology & Community Work;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0307,Student_307,English Language & Literature;History,Visual Composition;Creativity;Design Thinking;Illustration,Fashion & Apparel;Game Design & Interactive Media;Public Health,S07,Humanities,Creative Design & Visual Arts
STU0308,Student_308,Fashion Studies;Graphic Design,Visual Composition;Color Theory,Game Design & Interactive Media;Fashion & Apparel;E-Commerce & Digital Business,S07,Humanities,Creative Design & Visual Arts
STU0309,Student_309,Animation & VFX;Fine Arts,Illustration;Creativity;Visual Composition,Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0310,Student_310,Fashion Studies;Animation & VFX;Fine Arts,Illustration;Design Thinking;Creativity,Design & Visual Arts;Photography & Videography,S06,Humanities,Creative Design & Visual Arts
STU0311,Student_311,Animation & VFX;Graphic Design;Fashion Studies;English Language & Literature,Design Thinking;Creativity;Visual Composition,Space & Astronomy;Animation & Motion Graphics;Design & Visual Arts,S02,Science,Creative Design & Visual Arts
STU0312,Student_312,English Language & Literature;Fine Arts;Graphic Design;Graphic Design,Visual Composition;Illustration;Creativity,Fashion & Apparel;Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0313,Student_313,English Language & Literature;Fashion Studies,Design Thinking;Creativity;Color Theory,Fashion & Apparel;Animation & Motion Graphics;E-Commerce & Digital Business,S07,Humanities,Creative Design & Visual Arts
STU0314,Student_314,Animation & VFX;Fine Arts;Graphic Design;Fashion Studies,Compliance & Ethics;Illustration;Color Theory,Game Design & Interactive Media;International Relations & Diplomacy,S07,Humanities,Creative Design & Visual Arts
STU0315,Student_315,Graphic Design;Fine Arts;English Language & Literature;Animation & VFX,Color Theory;Visual Composition;Creativity;Design Thinking,Game Design & Interactive Media;Design & Visual Arts;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0316,Student_316,Animation & VFX;Graphic Design,Creativity;Design Thinking;Illustration;Color Theory,Fashion & Apparel;Photography & Videography;Animation & Motion Graphics;Real Estate & Property,S07,Humanities,Creative Design & Visual Arts
STU0317,Student_317,English Language & Literature;Animation & VFX;Fashion Studies,Contract Negotiation;Visual Composition;Color Theory;Creativity,Photography & Videography;Design & Visual Arts;Animation & Motion Graphics;Game Design & Interactive Media;Applied Trades,S07,Humanities,Creative Design & Visual Arts
STU0318,Student_318,Fine Arts;Graphic Design,Design Thinking;Version Control;Visual Composition;Illustration,Fashion & Apparel;Game Design & Interactive Media;Photography & Videography;Science & Research,S07,Humanities,Creative Design & Visual Arts
STU0319,Student_319,Fashion Studies;English Language & Literature;Graphic Design;Human Rights & Gender Studies,Visual Composition;Color Theory,Animation & Motion Graphics;Fashion & Apparel;Investments & Banking,S11,Other,Creative Design & Visual Arts
STU0320,Student_320,Fine Arts;English Language & Literature;Animation & VFX;Graphic Design,Design Thinking;Creativity;Color Theory,Photography & Videography;Game Design & Interactive Media,S12,Humanities,Creative Design & Visual Arts
STU0321,Student_321,Fashion Studies;English Language & Literature;Fine Arts,Editing & Proofreading;Design Thinking;Color Theory,Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0322,Student_322,Graphic Design;Animation & VFX;English Language & Literature,Color Theory;Illustration;Visual Composition,Photography & Videography;Fashion & Apparel;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0323,Student_323,Graphic Design;Fashion Studies;Animation & VFX;Fine Arts,Decision Making;Design Thinking,Design & Visual Arts;Photography & Videography;Marketing & Brand Strategy,S07,Humanities,Creative Design & Visual Arts
STU0324,Student_324,Fashion Studies;English Language & Literature;Fine Arts;Graphic Design,Creativity;Design Thinking;Visual Composition;Color Theory,Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0325,Student_325,Animation & VFX;Graphic Design,Color Theory;Illustration;Creativity,Photography & Videography;Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0326,Student_326,Fine Arts;Fashion Studies;English Language & Literature,Visual Composition;Design Thinking,Animation & Motion Graphics;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0327,Student_327,English Language & Literature;Animation & VFX;Graphic Design,Color Theory;Illustration;Visual Composition,Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0328,Student_328,Fine Arts;Fashion Studies,Illustration;Visual Composition;Creativity;Color Theory,Animation & Motion Graphics;Fashion & Apparel;Game Design & Interactive Media;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0329,Student_329,Graphic Design;Animation & VFX;English Language & Literature;Fashion Studies,Creativity;Color Theory;Visual Composition,Game Design & Interactive Media;Fashion & Apparel;Photography & Videography;Media & Communication,S07,Humanities,Creative Design & Visual Arts
STU0330,Student_330,Graphic Design;English Language & Literature,Color Theory;Visual Composition,Design & Visual Arts;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0331,Student_331,Public Administration;English Language & Literature,Color Theory;Creativity;Visual Composition,Design & Visual Arts;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0332,Student_332,Graphic Design;Animation & VFX,Color Theory;Creativity;Design Thinking;Illustration,Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0333,Student_333,Fashion Studies;English Language & Literature,Illustration;Color Theory;Creativity;Visual Composition,Game Design & Interactive Media;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0334,Student_334,English Language & Literature;Graphic Design,Illustration;Creativity;Visual Composition,Game Design & Interactive Media;Robotics & Automation,S07,Humanities,Creative Design & Visual Arts
STU0335,Student_335,Fine Arts;Fashion Studies;Graphic Design;Animation & VFX,Design Thinking;Creativity,Fashion & Apparel;Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0336,Student_336,Graphic Design;Fashion Studies;Animation & VFX,Creativity;Color Theory;Illustration,Animation & Motion Graphics;Game Design & Interactive Media;Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0337,Student_337,Music (Vocal);English Language & Literature,Visual Composition;Communication,Fashion & Apparel;Design & Visual Arts;Business & Entrepreneurship;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0338,Student_338,Graphic Design;Fine Arts;Animation & VFX;Fashion Studies,Illustration;Writing;Visual Composition,Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0339,Student_339,English Language & Literature;Mass Media Studies,Visual Composition;Illustration,Game Design & Interactive Media;Artificial Intelligence & Data;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0340,Student_340,English Language & Literature;Fashion Studies;Animation & VFX;Graphic Design,Creativity;Visual Composition;Design Thinking;Color Theory,Animation & Motion Graphics;Design & Visual Arts;Photography & Videography;Fashion & Apparel,S08,Other,Creative Design & Visual Arts
STU0341,Student_341,Fine Arts;Graphic Design;English Language & Literature,Cloud Infrastructure;Creativity;Illustration,Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0342,Student_342,Fashion Studies;Fine Arts;English Language & Literature,Visual Composition;Design Thinking,Fashion & Apparel;Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0343,Student_343,English Language & Literature;Graphic Design;Fashion Studies;Fine Arts,Creativity;Color Theory;Illustration;Diagnostic Acumen,Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0344,Student_344,Fine Arts;English Language & Literature;Animation & VFX,Creativity;Color Theory;Illustration;Design Thinking,Fashion & Apparel;Design & Visual Arts;Cybersecurity & Networks;Animation & Motion Graphics;Applied Trades,S07,Humanities,Creative Design & Visual Arts
STU0345,Student_345,English Language & Literature;Fashion Studies;Animation & VFX;Fine Arts,Creativity;Design Thinking;Illustration,Game Design & Interactive Media;Design & Visual Arts;Fashion & Apparel;Animation & Motion Graphics,S05,Commerce,Creative Design & Visual Arts
STU0346,Student_346,Event Management;Animation & VFX;Fashion Studies;Graphic Design,Programming;Design Thinking;Creativity,Photography & Videography;Game Design & Interactive Media;Animation & Motion Graphics,S08,Other,Creative Design & Visual Arts
STU0347,Student_347,Graphic Design;English Language & Literature;Nutrition & Dietetics,Illustration;Design Thinking;Visual Composition,Photography & Videography;History & Culture,S07,Humanities,Creative Design & Visual Arts
STU0348,Student_348,Graphic Design;Fine Arts;English Language & Literature;Meteorology,Illustration;Creativity,Design & Visual Arts;Animation & Motion Graphics;Fashion & Apparel;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0349,Student_349,English Language & Literature;Animation & VFX,Entrepreneurial Thinking;Visual Composition;Creativity;Illustration,Game Design & Interactive Media;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0350,Student_350,English Language & Literature;Fashion Studies;Animation & VFX;Graphic Design,Creativity;Visual Composition,Animation & Motion Graphics;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0351,Student_351,Web Development;Engineering Graphics;Robotics,CAD Modeling;Hardware Diagnostics;Storytelling,Robotics & Automation;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0352,Student_352,Computer Science;Web Development;Engineering Graphics;Robotics,Circuit Design;Troubleshooting & Debugging,Technology;Public Health;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0353,Student_353,Engineering Graphics;Web Development;Computer Science;Robotics,Negotiation;Technology Aptitude;CAD Modeling;Troubleshooting & Debugging,Renewable Energy;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0354,Student_354,Web Development;Engineering Graphics;Computer Science,Circuit Design;Technology Aptitude;Hardware Diagnostics,Technology;Architecture & Built Environment;Applied Trades;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0355,Student_355,Computer Science;Electronics;Web Development,Circuit Design;Interviewing,Renewable Energy;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0356,Student_356,Library & Information Science;Web Development,Hardware Diagnostics;Technology Aptitude;Circuit Design;Teamwork,Robotics & Automation;Applied Trades;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0357,Student_357,Robotics;Electronics;Web Development;Computer Science,Circuit Design;Troubleshooting & Debugging;Robotics Programming;CAD Modeling,Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0358,Student_358,Web Development;Engineering Graphics,Troubleshooting & Debugging;CAD Modeling;Hardware Diagnostics,Robotics & Automation;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0359,Student_359,Robotics;Applied Mathematics;Computer Science;Engineering Graphics,Troubleshooting & Debugging;CAD Modeling;Circuit Design;Interviewing,Renewable Energy;Robotics & Automation;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0360,Student_360,Web Development;Drafting & Modeling;Electronics;Robotics,Circuit Design;Troubleshooting & Debugging,Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0361,Student_361,Electronics;Computer Science,CAD Modeling;Technology Aptitude;Diagnostic Acumen;Hardware Diagnostics,Architecture & Built Environment;Technology;Renewable Energy;Applied Trades,S03,Science,Applied Tech & Vocational Trades
STU0362,Student_362,Computer Science;Web Development;Robotics;Electronics,Hardware Diagnostics;Technology Aptitude,Robotics & Automation;Architecture & Built Environment;Technology,S08,Other,Applied Tech & Vocational Trades
STU0363,Student_363,Computer Science;Electronics;Robotics;Engineering Graphics,CAD Modeling;Circuit Design,Applied Trades;Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0364,Student_364,Electronics;Computer Science;Engineering Graphics,Circuit Design;Troubleshooting & Debugging,Technology;Architecture & Built Environment;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0365,Student_365,Robotics;Electronics;Linguistics;Web Development,CAD Modeling;Hardware Diagnostics,Architecture & Built Environment;Marine & Oceanography;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0366,Student_366,Robotics;Engineering Graphics;Web Development,CAD Modeling;Hardware Diagnostics;Technology Aptitude;Circuit Design,Renewable Energy;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0367,Student_367,Web Development;Electronics;Engineering Graphics;Ecology & Conservation,Circuit Design;CAD Modeling;Troubleshooting & Debugging,Applied Trades;Architecture & Built Environment;Renewable Energy,S03,Science,Applied Tech & Vocational Trades
STU0368,Student_368,Electronics;Computer Science;Web Development;Engineering Graphics,Hardware Diagnostics;CAD Modeling;Technology Aptitude,Applied Trades;Marketing & Brand Strategy;Renewable Energy;Public Health,S08,Other,Applied Tech & Vocational Trades
STU0369,Student_369,Electronics;Engineering Graphics;Commercial Arts,Circuit Design;Troubleshooting & Debugging;Technology Aptitude,Applied Trades;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0370,Student_370,Robotics;Web Development;Computer Science,Circuit Design;Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Robotics & Automation;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0371,Student_371,Web Development;Engineering Graphics,Hardware Diagnostics;Circuit Design;CAD Modeling,Architecture & Built Environment;Technology;Medicine & Healthcare,S01,Science,Applied Tech & Vocational Trades
STU0372,Student_372,Engineering Graphics;Maritime Studies,Technology Aptitude;Circuit Design;CAD Modeling;Troubleshooting & Debugging,Renewable Energy;Applied Trades;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0373,Student_373,Web Development;Electronics;Computer Science,CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging,Robotics & Automation;Applied Trades;Renewable Energy;Architecture & Built Environment;Design & Visual Arts,S08,Other,Applied Tech & Vocational Trades
STU0374,Student_374,Electronics;Robotics;Computer Science,Circuit Design;Hardware Diagnostics;CAD Modeling,Architecture & Built Environment;Applied Trades;Film & Cinematography;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0375,Student_375,Robotics;Electronics;Computer Science;Engineering Graphics,Circuit Design;Troubleshooting & Debugging;CAD Modeling;Technology Aptitude,Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0376,Student_376,Computer Science;Electronics;Engineering Graphics;Robotics,Circuit Design;Hardware Diagnostics;Troubleshooting & Debugging;CAD Modeling,Robotics & Automation;Renewable Energy;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0377,Student_377,Computer Science;Electronics,Circuit Design;Attention to Detail;CAD Modeling,Architecture & Built Environment;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0378,Student_378,Robotics;Electronics;Web Development;Computer Science,Circuit Design;CAD Modeling,Renewable Energy;Robotics & Automation;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0379,Student_379,Engineering Graphics;Computer Science,Technology Aptitude;Circuit Design;Hardware Diagnostics,Archaeology & Anthropology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0380,Student_380,Computer Science;Web Development;Robotics,Circuit Design;Hardware Diagnostics;Technology Aptitude;System Administration,Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0381,Student_381,Robotics;Computer Science;Electronics,CAD Modeling;Hardware Diagnostics,Technology;Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0382,Student_382,Engineering Graphics;Robotics;Web Development;Electronics,Technology Aptitude;Troubleshooting & Debugging;CAD Modeling;Circuit Design,Architecture & Built Environment;Applied Trades;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0383,Student_383,Computer Science;Engineering Graphics,Hardware Diagnostics;CAD Modeling;Technology Aptitude,Applied Trades;Medicine & Healthcare,S08,Other,Applied Tech & Vocational Trades
STU0384,Student_384,Web Development;Engineering Graphics,CAD Modeling;Hardware Diagnostics,Architecture & Built Environment;Robotics & Automation;Renewable Energy;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0385,Student_385,Engineering Graphics;Computer Science;Robotics,Technology Aptitude;Circuit Design;CAD Modeling;Troubleshooting & Debugging,Technology;Applied Trades;Renewable Energy;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0386,Student_386,Engineering Graphics;Robotics,Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Economics;Renewable Energy;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0387,Student_387,Web Development;Computer Science;Robotics;Engineering Graphics,Circuit Design;Technology Aptitude,Technology;Architecture & Built Environment;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0388,Student_388,International Relations;Computer Science,Circuit Design;Customer Relations,Renewable Energy;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0389,Student_389,Electronics;Web Development,Analytical Thinking;Circuit Design,Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0390,Student_390,Robotics;Computer Science;Web Development,Hardware Diagnostics;Troubleshooting & Debugging;Circuit Design;Technology Aptitude,Architecture & Built Environment;Applied Trades;Robotics & Automation,S10,Other,Applied Tech & Vocational Trades
STU0391,Student_391,Engineering Graphics;Electronics,CAD Modeling;Hardware Diagnostics;Technology Aptitude,Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0392,Student_392,Electronics;Web Development;Robotics,Technology Aptitude;Hardware Diagnostics;Audio Production;CAD Modeling,Renewable Energy;Architecture & Built Environment;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0393,Student_393,Electronics;Engineering Graphics;Computer Science;Web Development,Hardware Diagnostics;Troubleshooting & Debugging;CAD Modeling;Technology Aptitude,Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0394,Student_394,Engineering Graphics;Electronics;Web Development;Applied Philosophy,Numerical Ability;Technology Aptitude;CAD Modeling;Hardware Diagnostics,Architecture & Built Environment;Applied Trades;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0395,Student_395,Electronics;Robotics;Web Development,CAD Modeling;Troubleshooting & Debugging;Circuit Design,Technology;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0396,Student_396,Electronics;Robotics;Web Development,Hardware Diagnostics;Technology Aptitude;Typography,Robotics & Automation;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0397,Student_397,Electronics;Engineering Graphics;Computer Science,Hardware Diagnostics;CAD Modeling;Troubleshooting & Debugging;Circuit Design,Architecture & Built Environment;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0398,Student_398,Robotics;Engineering Graphics;Electronics;Computer Science,Circuit Design;Troubleshooting & Debugging,Technology;Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0399,Student_399,Computer Science;Engineering Graphics;Electronics,Hardware Diagnostics;Circuit Design;Technology Aptitude;CAD Modeling,Renewable Energy;Architecture & Built Environment;Applied Trades;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0400,Student_400,Electronics;Web Development,Troubleshooting & Debugging;Technology Aptitude;Audio Production;Circuit Design,Technology;Renewable Energy;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0401,Student_401,Biology;Agriculture;Environmental Science;Economics,Research;Observation;Data Interpretation,Agriculture & Forestry;Mental Health & Wellbeing,S09,Other,Agriculture & Environmental Sciences
STU0402,Student_402,Environmental Science;Library & Information Science;Biology,Risk Assessment;Observation;Mentoring,Renewable Energy;Agriculture & Forestry;Public Health;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0403,Student_403,Economics;Environmental Science;Chemistry,Project Management;Research;Data Interpretation;Risk Assessment,Public Health;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0404,Student_404,Biology;Environmental Science;Economics;Chemistry,Project Management;Observation,Renewable Energy;Public Health;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0405,Student_405,Biology;Agriculture;Chemistry,Data Interpretation;Observation,Science & Research;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0406,Student_406,Chemistry;Environmental Science;Biology,Research;Project Management,International Relations & Diplomacy;Environmental Studies & Sustainability;Agriculture & Forestry;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0407,Student_407,Agriculture;Chemistry;Biology,Project Management;Risk Assessment,Agriculture & Forestry;Renewable Energy;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0408,Student_408,Philosophy;Chemistry;Agriculture,Data Interpretation;Observation,Environmental Studies & Sustainability;Public Health;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0409,Student_409,Agriculture;Economics,Risk Assessment;Research;Project Management,Environmental Studies & Sustainability;Science & Research;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0410,Student_410,Chemistry;Biology,Research;Risk Assessment;Writing,Agriculture & Forestry;Science & Research;Public Health;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0411,Student_411,Economics;Biology;Environmental Science;Agriculture,Data Interpretation;Research;Observation;Risk Assessment,Renewable Energy;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0412,Student_412,Chemistry;Agriculture;Biology;Economics,Risk Assessment;Project Management;Data Interpretation,Science & Research;Public Health;Renewable Energy;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0413,Student_413,Chemistry;Economics;Agriculture,Risk Assessment;Research;Project Management;Data Interpretation,Renewable Energy;Environmental Studies & Sustainability;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0414,Student_414,Chemistry;Agriculture;Environmental Science,Observation;Data Interpretation;Research;Risk Assessment,Renewable Energy;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0415,Student_415,Chemistry;Agriculture;Biology;Economics,Observation;Data Interpretation;Risk Assessment;Project Management,Renewable Energy;Science & Research;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0416,Student_416,Chemistry;Environmental Science,Risk Assessment;Editing & Proofreading,Public Health;Agriculture & Forestry;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0417,Student_417,Biology;Economics,Risk Assessment;Risk Assessment;Data Interpretation;Project Management,Renewable Energy;Environmental Studies & Sustainability;Science & Research;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0418,Student_418,Chemistry;Agriculture;Economics,Risk Assessment;Observation;Research;Project Management,Agriculture & Forestry;Hospitality & Tourism;Environmental Studies & Sustainability;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0419,Student_419,Biology;Environmental Science;Chemistry,Data Interpretation;Risk Assessment;Project Management,Agriculture & Forestry;Public Health,S07,Humanities,Agriculture & Environmental Sciences
STU0420,Student_420,Economics;Environmental Science;Chemistry,Project Management;Observation;Data Interpretation;Risk Assessment,Public Health;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0421,Student_421,Biology;Agriculture;Economics,Observation;Project Management;Risk Assessment;Research,Science & Research;Agriculture & Forestry;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0422,Student_422,Biology;Chemistry;Economics;Environmental Science,Data Interpretation;Observation;Risk Assessment,Science & Research;Environmental Studies & Sustainability;Agriculture & Forestry;Photography & Videography,S09,Other,Agriculture & Environmental Sciences
STU0423,Student_423,Environmental Science;Economics,Project Management;Observation,Science & Research;Renewable Energy;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0424,Student_424,Commercial Arts;Biology;Economics,Research;Project Management,Environmental Studies & Sustainability;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
