student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0282,Student_282,Philosophy;Political Science,Active Listening;Rhetoric;Writing;Critical Evaluation,Public Policy & Governance;History & Culture;Government & Public Service;Languages & Literature;Applied Trades,S06,Humanities,Liberal Arts & Governance
STU0283,Student_283,Sociology;English Language & Literature;History,Critical Evaluation;Communication,Archaeology & Anthropology;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0284,Student_284,History;Electrical Systems,Active Listening;Communication,Languages & Literature;Public Policy & Governance;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0285,Student_285,English Language & Literature;Sociology;Philosophy,Rhetoric;Communication;Writing,History & Culture;Public Policy & Governance;International Relations & Diplomacy;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0286,Student_286,English Language & Literature;Philosophy,Writing;Communication;Active Listening;Rhetoric,History & Culture;International Relations & Diplomacy;Public Policy & Governance;Medicine & Healthcare,S06,Humanities,Liberal Arts & Governance
STU0287,Student_287,History;English Language & Literature,Communication;Typography,History & Culture;Public Policy & Governance;Government & Public Service;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0288,Student_288,Sociology;Philosophy;Political Science;History,Communication;Active Listening;Critical Evaluation,Government & Public Service;Languages & Literature;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0289,Student_289,Political Science;Philosophy,Critical Evaluation;Communication;Rhetoric,Government & Public Service;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0290,Student_290,Political Science;Sociology;History;Philosophy,Communication;Critical Evaluation;Rhetoric,Public Policy & Governance;History & Culture;Government & Public Service;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0291,Student_291,English Language & Literature;Philosophy;Sociology;Political Science,Critical Evaluation;Communication;Active Listening;Writing,International Relations & Diplomacy;History & Culture;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0292,Student_292,Music (Vocal);Sociology;History;Political Science,Critical Evaluation;Communication;Rhetoric;Writing,Government & Public Service;International Relations & Diplomacy;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0293,Student_293,Philosophy;English Language & Literature;History;Sociology,Communication;Critical Evaluation;Rhetoric,Languages & Literature;International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0294,Student_294,Philosophy;Political Science,Writing;Critical Evaluation,History & Culture;Public Policy & Governance;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0295,Student_295,History;Sociology,Communication;Active Listening;Pattern Recognition;Writing,Public Policy & Governance;International Relations & Diplomacy;History & Culture;Languages & Literature;Human Rights & Advocacy,S06,Humanities,Liberal Arts & Governance
STU0296,Student_296,Political Science;Philosophy;English Language & Literature;Entrepreneurship,Rhetoric;Active Listening;Communication,Public Policy & Governance;Languages & Literature;Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0297,Student_297,History;English Language & Literature;Philosophy;Sociology,Communication;Rhetoric;Critical Evaluation;Writing,History & Culture;Languages & Literature;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0298,Student_298,Philosophy;History;Sociology;English Language & Literature,Active Listening;Communication;Writing,International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0299,Student_299,Sociology;Philosophy;English Language & Literature;History,Writing;Active Listening;Communication;Rhetoric,History & Culture;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0300,Student_300,English Language & Literature;Sociology;Philosophy,Critical Evaluation;Rhetoric,Languages & Literature;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0301,Student_301,Fine Arts;Animation & VFX;Fashion Studies,Color Theory;Creativity,Animation & Motion Graphics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0302,Student_302,Graphic Design;Fine Arts;Fashion Studies,Entrepreneurial Thinking;Design Thinking,Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0303,Student_303,Fashion Studies;English Language & Literature;Graphic Design,Color Theory;Creativity,Fashion & Apparel;Design & Visual Arts;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0304,Student_304,Graphic Design;Chemistry;Fashion Studies;English Language & Literature,Illustration;Visual Composition;Design Thinking;Color Theory,Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0305,Student_305,Animation & VFX;Graphic Design,Color Theory;Creativity;Illustration,Fashion & Apparel;Photography & Videography;Game Design & Interactive Media;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0306,Student_306,Fashion Studies;English Language & Literature;Animation & VFX,Illustration;Color Theory;Visual Composition,Game Design & Interactive Media;Animation & Motion Graphics;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0307,Student_307,Graphic Design;English Language & Literature,Design Thinking;Visual Composition,Design & Visual Arts;Photography & Videography;Fashion & Apparel;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0308,Student_308,Animation & VFX;English Language & Literature,Illustration;Troubleshooting & Debugging,Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0309,Student_309,Automobile Technology;Fashion Studies;Graphic Design,Visual Composition;Color Theory;Illustration,Game Design & Interactive Media;Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0310,Student_310,Fine Arts;Animation & VFX;Fashion Studies,Design Thinking;Color Theory;Visual Composition,Game Design & Interactive Media;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0311,Student_311,Fine Arts;Graphic Design,Visual Composition;Illustration,Design & Visual Arts;Animation & Motion Graphics;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0312,Student_312,Graphic Design;Animation & VFX;Fine Arts,Illustration;Creativity;Color Theory;Visual Composition,Fashion & Apparel;Photography & Videography;Animation & Motion Graphics;Design & Visual Arts,S10,Other,Creative Design & Visual Arts
STU0313,Student_313,Fine Arts;Animation & VFX;Fashion Studies;English Language & Literature,Visual Composition;Color Theory;Design Thinking,Design & Visual Arts;Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0314,Student_314,Graphic Design;Fashion Studies,Creativity;Visual Composition;Color Theory,Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0315,Student_315,Fashion Studies;Graphic Design;Fine Arts,Creativity;Visual Composition;Color Theory;Design Thinking,Fashion & Apparel;Photography & Videography;Government & Public Service,S07,Humanities,Creative Design & Visual Arts
STU0316,Student_316,Animation & VFX;English Language & Literature,Illustration;Color Theory;Visual Composition,Fashion & Apparel;Animation & Motion Graphics;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0317,Student_317,Animation & VFX;English Language & Literature,Illustration;Visual Composition;Color Theory;Creativity,Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0318,Student_318,English Language & Literature;Graphic Design;Animation & VFX,Color Theory;Illustration,Game Design & Interactive Media;Design & Visual Arts;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0319,Student_319,Fashion Studies;Animation & VFX;Fine Arts;Graphic Design,Creativity;Time Management,Animation & Motion Graphics;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0320,Student_320,Fine Arts;English Language & Literature;Political Science,Visual Composition;Design Thinking;Color Theory,Game Design & Interactive Media;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0321,Student_321,Animation & VFX;Graphic Design,Visual Composition;Design Thinking;Color Theory,Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0322,Student_322,Graphic Design;Animation & VFX;Fine Arts,Visual Composition;Color Theory;Creativity;Illustration,Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0323,Student_323,Fine Arts;Graphic Design;English Language & Literature,Color Theory;Design Thinking;Visual Composition,Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S11,Other,Creative Design & Visual Arts
STU0324,Student_324,Fine Arts;English Language & Literature;Fashion Studies;Graphic Design,Creativity;Color Theory;Visual Composition,Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0325,Student_325,Fine Arts;Animation & VFX;English Language & Literature,Illustration;Creativity;Visual Composition;Design Thinking,Game Design & Interactive Media;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0326,Student_326,English Language & Literature;Fine Arts,Color Theory;Design Thinking;Illustration,Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0327,Student_327,English Language & Literature;Fashion Studies;Animation & VFX,Design Thinking;Illustration;Color Theory,Photography & Videography;Animation & Motion Graphics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0328,Student_328,Animation & VFX;Graphic Design,Creativity;Color Theory,Fashion & Apparel;Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0329,Student_329,Fine Arts;Fashion Studies;Animation & VFX,Illustration;Color Theory,Fashion & Apparel;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0330,Student_330,Animation & VFX;English Language & Literature,Design Thinking;Illustration;Visual Composition,Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0331,Student_331,Fashion Studies;Graphic Design;Animation & VFX;Fine Arts,Design Thinking;Illustration;Color Theory;Creativity,Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0332,Student_332,Animation & VFX;Graphic Design;English Language & Literature;Fine Arts,Design Thinking;Visual Composition,Design & Visual Arts;Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0333,Student_333,Fashion Studies;English Language & Literature;Fine Arts,Creativity;Visual Composition;Design Thinking,Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0334,Student_334,Graphic Design;Animation & VFX;English Language & Literature,Color Theory;Visual Composition;Creativity;Design Thinking,Photography & Videography;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0335,Student_335,English Language & Literature;Banking & Insurance,Creativity;Illustration;Design Thinking;Color Theory,Photography & Videography;Fashion & Apparel;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0336,Student_336,Fine Arts;Graphic Design;English Language & Literature;Animation & VFX,Creativity;Visual Composition,Design & Visual Arts;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0337,Student_337,Fine Arts;English Language & Literature;Graphic Design;Animation & VFX,Illustration;Creativity;Design Thinking;Color Theory,Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0338,Student_338,English Language & Literature;Animation & VFX;Fine Arts,Creativity;Visual Composition,Animation & Motion Graphics;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0339,Student_339,Graphic Design;Fine Arts;Fashion Studies,Logical Thinking;Color Theory;Visual Composition;Design Thinking,Game Design & Interactive Media;Design & Visual Arts;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0340,Student_340,Animation & VFX;Fashion Studies;Fine Arts;Graphic Design,Visual Composition;Design Thinking;Color Theory,Fashion & Apparel;Game Design & Interactive Media;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0341,Student_341,Fine Arts;English Language & Literature;Graphic Design;Fashion Studies,Color Theory;Illustration;Design Thinking,Photography & Videography;Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0342,Student_342,Fashion Studies;Animation & VFX;Fine Arts;English Language & Literature,Design Thinking;Visual Composition,Game Design & Interactive Media;Animation & Motion Graphics;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0343,Student_343,Animation & VFX;Marketing & Sales,Illustration;Design Thinking,Fashion & Apparel;Photography & Videography;Design & Visual Arts;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0344,Student_344,Fashion Studies;Fine Arts;Economics;English Language & Literature,Design Thinking;Illustration,Marketing & Brand Strategy;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0345,Student_345,Graphic Design;Fashion Studies,Design Thinking;Color Theory;Visual Composition;Illustration,Design & Visual Arts;Public Health;Game Design & Interactive Media;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0346,Student_346,Fashion Studies;Fine Arts,Design Thinking;Illustration;Creativity,Event Planning & Management;Fashion & Apparel;Photography & Videography,S06,Humanities,Creative Design & Visual Arts
STU0347,Student_347,Fine Arts;Graphic Design;Fashion Studies;Animation & VFX,Color Theory;Stakeholder Alignment,Animation & Motion Graphics;Game Design & Interactive Media,S03,Science,Creative Design & Visual Arts
STU0348,Student_348,English Language & Literature;Graphic Design;Fine Arts;Animation & VFX,Color Theory;Illustration,Animation & Motion Graphics;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0349,Student_349,Fashion Studies;Animation & VFX;Fine Arts;English Language & Literature,Creativity;Design Thinking;Illustration,Photography & Videography;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0350,Student_350,English Language & Literature;Fashion Studies;Artificial Intelligence,Creativity;Illustration;Design Thinking;Visual Composition,Animation & Motion Graphics;Design & Visual Arts;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0351,Student_351,Engineering Graphics;Robotics;Electronics,Technology Aptitude;Circuit Design;Troubleshooting & Debugging,Technology;Architecture & Built Environment;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0352,Student_352,Computer Science;Robotics,CAD Modeling;Technology Aptitude,Renewable Energy;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0353,Student_353,Web Development;Computer Science;Electronics;Robotics,CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging;Circuit Design,Renewable Energy;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0354,Student_354,Engineering Graphics;Robotics,Circuit Design;CAD Modeling;Troubleshooting & Debugging;Hardware Diagnostics,Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0355,Student_355,Engineering Graphics;Computer Science;Electronics,Technology Aptitude;Troubleshooting & Debugging;Circuit Design;CAD Modeling,Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0356,Student_356,Engineering Graphics;Robotics;Web Development;Electronics,Troubleshooting & Debugging;Circuit Design,Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0357,Student_357,Computer Science;Engineering Graphics;Robotics,Hardware Diagnostics;Troubleshooting & Debugging,Architecture & Built Environment;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0358,Student_358,Robotics;Electronics;Computer Science,Troubleshooting & Debugging;Public Speaking;Technology Aptitude,Architecture & Built Environment;Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0359,Student_359,Electronics;Computer Science;Robotics,CAD Modeling;Hardware Diagnostics,Robotics & Automation;Technology;Renewable Energy;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0360,Student_360,Robotics;Computer Science;Engineering Graphics,Troubleshooting & Debugging;Technology Aptitude;CAD Modeling;Robotics Programming,Robotics & Automation;Applied Trades;Nutrition & Dietetics,S08,Other,Applied Tech & Vocational Trades
STU0361,Student_361,Computer Science;Web Development;Robotics,Hardware Diagnostics;Circuit Design;Technology Aptitude;CAD Modeling,Technology;Applied Trades;Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0362,Student_362,Robotics;Engineering Graphics;Electronics;Computer Science,Troubleshooting & Debugging;Circuit Design;CAD Modeling,Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0363,Student_363,Robotics;Engineering Graphics;Computer Science;Electronics,Technology Aptitude;Hardware Diagnostics;CAD Modeling,Architecture & Built Environment;Applied Trades;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0364,Student_364,Web Development;Robotics;Engineering Graphics,CAD Modeling;Hardware Diagnostics;Circuit Design,Robotics & Automation;Applied Trades;Renewable Energy;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0365,Student_365,Computer Science;Electronics;Robotics;Web Development,Hardware Diagnostics;Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Robotics & Automation;Business & Entrepreneurship;Applied Trades;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0366,Student_366,Robotics;Computer Science,Technology Aptitude;CAD Modeling,Renewable Energy;Technology;Architecture & Built Environment;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0367,Student_367,Computer Science;Web Development;Engineering Graphics,CAD Modeling;Troubleshooting & Debugging;Technology Aptitude,Renewable Energy;Robotics & Automation;Applied Trades;Environmental Studies & Sustainability,S08,Other,Applied Tech & Vocational Trades
STU0368,Student_368,Web Development;Electronics;Logistics Operations;Engineering Graphics,Technology Aptitude;CAD Modeling;Troubleshooting & Debugging;Circuit Design,Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0369,Student_369,Robotics;Computer Science,Technology Aptitude;Hardware Diagnostics;Troubleshooting & Debugging;CAD Modeling,Architecture & Built Environment;Applied Trades;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0370,Student_370,Robotics;Electronics;Web Development,Circuit Design;Troubleshooting & Debugging,Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0371,Student_371,Engineering Graphics;Computer Science,Hardware Diagnostics;Troubleshooting & Debugging;CAD Modeling,Technology;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0372,Student_372,Electronics;Computer Science;Web Development;Robotics,Troubleshooting & Debugging;CAD Modeling;Hardware Diagnostics,Architecture & Built Environment;Applied Trades;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0373,Student_373,Computer Science;Electronics;Web Development,Circuit Design;Technology Aptitude;Troubleshooting & Debugging;Hardware Diagnostics,Applied Trades;Government & Public Service;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0374,Student_374,Electronics;Web Development;Engineering Graphics;Robotics,Circuit Design;Troubleshooting & Debugging;Technology Aptitude,Architecture & Built Environment;Robotics & Automation;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0375,Student_375,Web Development;Robotics,Circuit Design;Technology Aptitude,Architecture & Built Environment;Applied Trades;Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0376,Student_376,Computer Science;Electronics,Hardware Diagnostics;CAD Modeling,Applied Trades;Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0377,Student_377,Computer Science;Engineering Graphics,Technology Aptitude;Circuit Design,Robotics & Automation;Applied Trades;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0378,Student_378,Computer Science;Engineering Graphics;Robotics;Mathematics,Technology Aptitude;CAD Modeling;Hardware Diagnostics;Circuit Design,Robotics & Automation;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0379,Student_379,Engineering Graphics;Computer Science;Web Development;Robotics,Troubleshooting & Debugging;Hardware Diagnostics,Robotics & Automation;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0380,Student_380,Computer Science;Robotics;Web Development;Electronics,CAD Modeling;Circuit Design;Troubleshooting & Debugging,Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0381,Student_381,Web Development;Robotics;Engineering Graphics;Computer Science,Hardware Diagnostics;CAD Modeling;Troubleshooting & Debugging,Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0382,Student_382,Engineering Graphics;Web Development,Network Engineering;Troubleshooting & Debugging;CAD Modeling;Circuit Design,Technology;Architecture & Built Environment;Robotics & Automation;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0383,Student_383,Robotics;Engineering Graphics;Electronics;Web Development,Troubleshooting & Debugging;CAD Modeling;Hardware Diagnostics;Circuit Design,Architecture & Built Environment;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0384,Student_384,Computer Science;Robotics,Circuit Design;Technology Aptitude;CAD Modeling;Hardware Diagnostics,Robotics & Automation;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0385,Student_385,Computer Science;Web Development,Circuit Design;Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Architecture & Built Environment;Technology;Robotics & Automation;Retail Operations,S08,Other,Applied Tech & Vocational Trades
STU0386,Student_386,Computer Science;Commercial Arts;Engineering Graphics,Troubleshooting & Debugging;Network Engineering,Robotics & Automation;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0387,Student_387,Web Development;Computer Science;Electronics,Hardware Diagnostics;CAD Modeling;Troubleshooting & Debugging;Technology Aptitude,Architecture & Built Environment;Robotics & Automation;Marketing & Brand Strategy,S08,Other,Applied Tech & Vocational Trades
STU0388,Student_388,Engineering Graphics;Computer Science;Web Development,Troubleshooting & Debugging;Hardware Diagnostics;Storytelling;Technology Aptitude,Technology;Archaeology & Anthropology;Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0389,Student_389,Cybersecurity Basics;Electronics;Engineering Graphics,Circuit Design;Troubleshooting & Debugging;Technology Aptitude,Renewable Energy;Architecture & Built Environment;Applied Trades;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0390,Student_390,Web Development;Robotics,Decision Making;Troubleshooting & Debugging,Renewable Energy;Architecture & Built Environment;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0391,Student_391,Special Education Needs;Web Development,CAD Modeling;Hardware Diagnostics,Applied Trades;Architecture & Built Environment;Nursing & Patient Care,S08,Other,Applied Tech & Vocational Trades
STU0392,Student_392,Electronics;Web Development;Robotics,Troubleshooting & Debugging;Circuit Design;Pattern Recognition,Renewable Energy;Applied Trades;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0393,Student_393,Web Development;Robotics;Computer Science,Circuit Design;Technology Aptitude;Troubleshooting & Debugging,Robotics & Automation;Real Estate & Property,S08,Other,Applied Tech & Vocational Trades
STU0394,Student_394,Web Development;Engineering Graphics;Computer Science,CAD Modeling;Hardware Diagnostics;Technology Aptitude,Applied Trades;Architecture & Built Environment;Robotics & Automation;Law,S08,Other,Applied Tech & Vocational Trades
STU0395,Student_395,Electronics;Web Development,Version Control;Troubleshooting & Debugging,Architecture & Built Environment;Applied Trades;Public Policy & Governance,S08,Other,Applied Tech & Vocational Trades
STU0396,Student_396,Cloud Computing;Robotics,Circuit Design;Technology Aptitude;Hardware Diagnostics;CAD Modeling,Renewable Energy;Architecture & Built Environment;Technology;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0397,Student_397,Engineering Graphics;Web Development,Technology Aptitude;CAD Modeling;Troubleshooting & Debugging;Hardware Diagnostics,Technology;Renewable Energy;Aviation & Aerospace,S08,Other,Applied Tech & Vocational Trades
STU0398,Student_398,Robotics;Engineering Graphics;Electronics;Web Development,Technology Aptitude;Troubleshooting & Debugging;Hardware Diagnostics,Technology;Applied Trades;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0399,Student_399,Engineering Graphics;Robotics;Computer Science,Circuit Design;CAD Modeling;Troubleshooting & Debugging;Technology Aptitude,Renewable Energy;Technology,S07,Humanities,Applied Tech & Vocational Trades
STU0400,Student_400,Electronics;Engineering Graphics;Computer Science,Stakeholder Alignment;Hardware Diagnostics,Technology;Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0401,Student_401,Agriculture;Environmental Science;Biology,Risk Assessment;Data Interpretation;Research;Project Management,Environmental Studies & Sustainability;Public Health;Science & Research;Agriculture & Forestry;International Relations & Diplomacy,S09,Other,Agriculture & Environmental Sciences
STU0402,Student_402,Chemistry;Environmental Science;Economics;Agriculture,Data Interpretation;Research;Observation;Project Management,Environmental Studies & Sustainability;Renewable Energy;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0403,Student_403,Agriculture;Environmental Science;Chemistry,Risk Assessment;Research;Observation,Science & Research;Renewable Energy;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0404,Student_404,Economics;Agriculture;Biology,Observation;Data Interpretation;Project Management,Public Health;Science & Research;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0405,Student_405,Biology;Agriculture;Economics;Chemistry,Observation;Project Management;Data Interpretation,Renewable Energy;Environmental Studies & Sustainability;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0406,Student_406,Environmental Science;Biology;Agriculture;Economics,Research;Data Interpretation;Risk Assessment,Public Health;Science & Research;Agriculture & Forestry;Renewable Energy;Photography & Videography,S09,Other,Agriculture & Environmental Sciences
STU0407,Student_407,Economics;Agriculture;Environmental Science,Risk Assessment;Research;Data Interpretation;Observation,Science & Research;Public Health;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0408,Student_408,Chemistry;Agriculture;French,Creativity;Observation;Research;Data Interpretation,International Relations & Diplomacy;Environmental Studies & Sustainability;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0409,Student_409,Economics;Chemistry;Environmental Science,Data Interpretation;Observation;Research;Risk Assessment,Agriculture & Forestry;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0410,Student_410,Agriculture;Economics,Research;Risk Assessment;Data Interpretation;Project Management,Environmental Studies & Sustainability;Renewable Energy;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0411,Student_411,Chemistry;Economics;Environmental Science;Agriculture,Observation;Data Interpretation;Research,Renewable Energy;Agriculture & Forestry;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0412,Student_412,Agriculture;Biology;Graphic Design;Chemistry,Risk Assessment;Observation;Research,Public Health;Renewable Energy;Environmental Studies & Sustainability;Agriculture & Forestry,S11,Other,Agriculture & Environmental Sciences
STU0413,Student_413,Chemistry;Agriculture;Environmental Science,Risk Assessment;Project Management,Science & Research;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0414,Student_414,Environmental Science;Biology;Chemistry;Economics,Data Interpretation;Project Management,Science & Research;Environmental Studies & Sustainability;Public Health;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0415,Student_415,Agriculture;Environmental Science;Biology;Economics,Observation;Project Management,Science & Research;Public Health;Law,S09,Other,Agriculture & Environmental Sciences
STU0416,Student_416,Agriculture;Environmental Science,Teamwork;Risk Assessment,Agriculture & Forestry;Public Health;Renewable Energy;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0417,Student_417,Agriculture;Biology;Environmental Science;Economics,Risk Assessment;Project Management,Agriculture & Forestry;Science & Research;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0418,Student_418,Agriculture;Chemistry;Environmental Science,Risk Assessment;Observation;Research,Environmental Studies & Sustainability;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0419,Student_419,Chemistry;Biology;Economics;Agriculture,Risk Assessment;Research;Observation,Science & Research;Finance & Accounting,S09,Other,Agriculture & Environmental Sciences
STU0420,Student_420,Agriculture;Economics,Project Management;Risk Assessment;Research,Renewable Energy;Science & Research;Environmental Studies & Sustainability,S10,Other,Agriculture & Environmental Sciences
