student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0283,Student_283,Political Science;Philosophy;English Language & Literature,Writing;Critical Evaluation,Public Policy & Governance;History & Culture;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0284,Student_284,Sociology;History;Political Science,Communication;Critical Evaluation;Rhetoric;Rhetoric,History & Culture;Engineering;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0285,Student_285,History;Philosophy;Political Science,Communication;Active Listening;Critical Evaluation;Rhetoric,International Relations & Diplomacy;Nanotechnology,S06,Humanities,Liberal Arts & Governance
STU0286,Student_286,Philosophy;Sociology;History;Political Science,Active Listening;Communication,Aviation Management;International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0287,Student_287,English Language & Literature;Corporate Governance;Political Science;History,Communication;Active Listening;Version Control;Writing,Law;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0288,Student_288,English Language & Literature;Political Science;Sociology,Rhetoric;Critical Evaluation;Empathy,Languages & Literature;Supply Chain & Logistics,S03,Science,Liberal Arts & Governance
STU0289,Student_289,History;Philosophy;Sociology;English Language & Literature,Writing;Rhetoric;Active Listening;Conceptual Ideation,Education & Pedagogy;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0290,Student_290,English Language & Literature;Sociology;History,Writing;Rhetoric;Critical Evaluation;Active Listening,History & Culture;Languages & Literature;Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0291,Student_291,History;Political Science;English Language & Literature;Philosophy,Writing;Active Listening;Communication;Critical Evaluation,History & Culture;Investments & Banking;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0292,Student_292,History;Philosophy,Critical Evaluation;Communication;Writing,Government & Public Service;History & Culture;Public Policy & Governance;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0293,Student_293,English Language & Literature;Philosophy;Sociology;History,Critical Evaluation;Rhetoric;Active Listening;Writing,Languages & Literature;Government & Public Service;Public Policy & Governance;History & Culture;Robotics & Automation,S08,Other,Liberal Arts & Governance
STU0294,Student_294,English Language & Literature;Political Science,Interviewing;Writing,Robotics & Automation;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0295,Student_295,Philosophy;Sociology,Rhetoric;Communication;Writing;Active Listening,Mental Health & Wellbeing;Public Policy & Governance,S12,Humanities,Liberal Arts & Governance
STU0296,Student_296,History;Philosophy,Critical Evaluation;Active Listening,History & Culture;Languages & Literature,S02,Science,Liberal Arts & Governance
STU0297,Student_297,History;Philosophy,Active Listening;Writing,International Relations & Diplomacy;Government & Public Service;Public Policy & Governance;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0298,Student_298,Philosophy;English Language & Literature;Sociology,Writing;Active Listening;Rhetoric;Communication,History & Culture;Design & Visual Arts,S10,Other,Liberal Arts & Governance
STU0299,Student_299,English Language & Literature;Sociology;Chemistry,Communication;Critical Evaluation;Active Listening,International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0300,Student_300,Political Science;History;English Language & Literature;Philosophy,Critical Evaluation;Communication,History & Culture;International Relations & Diplomacy;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0301,Student_301,Fine Arts;Graphic Design,Color Theory;Illustration;Visual Composition,Design & Visual Arts;Photography & Videography;Game Design & Interactive Media;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0302,Student_302,Graphic Design;Fine Arts,Creativity;Visual Composition,Game Design & Interactive Media;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0303,Student_303,Entrepreneurship;English Language & Literature;Fashion Studies,Creativity;Color Theory;Visual Composition,Fashion & Apparel;Animation & Motion Graphics;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0304,Student_304,Animation & VFX;Fashion Studies;Fine Arts,Operations Management;Creativity,Game Design & Interactive Media;Photography & Videography;Fashion & Apparel;Law,S07,Humanities,Creative Design & Visual Arts
STU0305,Student_305,Animation & VFX;Fashion Studies;Nutrition & Dietetics,Design Thinking;Illustration,Culinary Arts & Gastronomy;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0306,Student_306,Animation & VFX;Fashion Studies;Fine Arts;English Language & Literature,Color Theory;Stakeholder Alignment;Visual Composition;Design Thinking,Animation & Motion Graphics;Game Design & Interactive Media;Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0307,Student_307,Graphic Design;Creative Writing;English Language & Literature;Animation & VFX,Creativity;Design Thinking;Color Theory;Visual Composition,Photography & Videography;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0308,Student_308,Marketing & Sales;English Language & Literature,Visual Composition;Illustration;Creativity,Fashion & Apparel;Photography & Videography;Event Planning & Management;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0309,Student_309,English Language & Literature;Fashion Studies;Animation & VFX,Color Theory;Design Thinking;Illustration;Visual Composition,Nursing & Patient Care;Design & Visual Arts;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0310,Student_310,Graphic Design;Mathematics;Fine Arts,Design Thinking;Color Theory;Illustration,Fashion & Apparel;Design & Visual Arts;Game Design & Interactive Media;Physiotherapy,S07,Humanities,Creative Design & Visual Arts
STU0311,Student_311,English Language & Literature;Fine Arts;Animation & VFX,Design Thinking;Color Theory;Visual Composition;Illustration,Fashion & Apparel;Game Design & Interactive Media;Animation & Motion Graphics;Medicine & Healthcare,S07,Humanities,Creative Design & Visual Arts
STU0312,Student_312,French;English Language & Literature,Creativity;Illustration;Design Thinking,Design & Visual Arts;Fashion & Apparel;Game Design & Interactive Media;Animation & Motion Graphics,S04,Commerce,Creative Design & Visual Arts
STU0313,Student_313,Graphic Design;Fine Arts,Critical Evaluation;Illustration;Creativity;Visual Composition,Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0314,Student_314,Fashion Studies;Animation & VFX;English Language & Literature,Illustration;Creativity;Creativity;Color Theory,Game Design & Interactive Media;Mathematics & Statistics,S06,Humanities,Creative Design & Visual Arts
STU0315,Student_315,English Language & Literature;Chemistry;Animation & VFX,Color Theory;Illustration,Fashion & Apparel;Game Design & Interactive Media;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0316,Student_316,Fashion Studies;English Language & Literature;Graphic Design;Animation & VFX,Design Thinking;Hardware Diagnostics;Creativity,Fashion & Apparel;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0317,Student_317,Fine Arts;Graphic Design;Animation & VFX,Illustration;Editing & Proofreading;Visual Composition,Game Design & Interactive Media;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0318,Student_318,English Language & Literature;Urban Planning Basics;Fashion Studies,Illustration;Creativity;Color Theory,Fashion & Apparel;Photography & Videography;Design & Visual Arts;Animation & Motion Graphics;Cybersecurity & Networks,S07,Humanities,Creative Design & Visual Arts
STU0319,Student_319,Fine Arts;Graphic Design,Illustration;Visual Composition;Creativity;Design Thinking,Animation & Motion Graphics;Fashion & Apparel;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0320,Student_320,Fine Arts;Animation & VFX;Graphic Design;English Language & Literature,Design Thinking;Creativity,Design & Visual Arts;Fashion & Apparel;Biotechnology & Genetics,S07,Humanities,Creative Design & Visual Arts
STU0321,Student_321,Fine Arts;English Language & Literature;Graphic Design,Illustration;Creativity;Visual Composition,Animation & Motion Graphics;Game Design & Interactive Media;Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0322,Student_322,Fashion Studies;Animation & VFX,Time Management;Visual Composition,Animation & Motion Graphics;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0323,Student_323,Graphic Design;Fine Arts,Color Theory;Design Thinking;Visual Composition,Animation & Motion Graphics;Journalism & Mass Media;Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0324,Student_324,Graphic Design;Fine Arts;English Language & Literature,Visual Composition;Color Theory,Photography & Videography;Animation & Motion Graphics;Retail Operations,S02,Science,Creative Design & Visual Arts
STU0325,Student_325,Graphic Design;English Language & Literature;Fine Arts,Color Theory;Illustration;Visual Composition,Photography & Videography;Animation & Motion Graphics;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0326,Student_326,Fashion Studies;Animation & VFX;Graphic Design;English Language & Literature,Creativity;Color Theory;Illustration;Design Thinking,Pharmacy & Pharmacology;Design & Visual Arts;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0327,Student_327,Graphic Design;Fine Arts;English Language & Literature;Library & Information Science,Creativity;Hardware Diagnostics;Visual Composition,Journalism & Mass Media;Animation & Motion Graphics;Game Design & Interactive Media;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0328,Student_328,English Language & Literature;Graphic Design;Animation & VFX;Fashion Studies,Color Theory;Illustration;Visual Composition;Design Thinking,International Relations & Diplomacy;Fashion & Apparel;Design & Visual Arts;Animation & Motion Graphics;Investments & Banking,S07,Humanities,Creative Design & Visual Arts
STU0329,Student_329,Animation & VFX;Fashion Studies;Graphic Design;English Language & Literature,Visual Composition;Creativity;Design Thinking,Photography & Videography;Design & Visual Arts;Mental Health & Wellbeing,S01,Science,Creative Design & Visual Arts
STU0330,Student_330,Fine Arts;Special Education Needs;Fashion Studies;Graphic Design,Illustration;Creativity;Color Theory,Game Design & Interactive Media;Fashion & Apparel;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0331,Student_331,Fashion Studies;Fine Arts;English Language & Literature,Design Thinking;Color Theory,Fashion & Apparel;Game Design & Interactive Media;Photography & Videography;Animation & Motion Graphics;Public Policy & Governance,S07,Humanities,Creative Design & Visual Arts
STU0332,Student_332,Fashion Studies;Fine Arts;Animation & VFX;Graphic Design,Verbal Fluency;Color Theory,Biotechnology & Genetics;Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S08,Other,Creative Design & Visual Arts
STU0333,Student_333,Fine Arts;Graphic Design,Visual Composition;Design Thinking;Illustration;Color Theory,Animation & Motion Graphics;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0334,Student_334,Fine Arts;Graphic Design,Illustration;Design Thinking,Design & Visual Arts;Fashion & Apparel;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0335,Student_335,English Language & Literature;Anthropology;Animation & VFX;Fashion Studies,Design Thinking;Empathy,Public Policy & Governance;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0336,Student_336,Fashion Studies;Business Mathematics,Design Thinking;Illustration,Design & Visual Arts;Animation & Motion Graphics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0337,Student_337,Fine Arts;English Language & Literature,Illustration;Visual Composition;Decision Making,Design & Visual Arts;Animation & Motion Graphics;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0338,Student_338,Fine Arts;Fashion Studies;Chemistry,Visual Composition;Color Theory,Marketing & Brand Strategy;Game Design & Interactive Media,S07,Humanities,Creative Design & Visual Arts
STU0339,Student_339,Fine Arts;Animation & VFX;English Language & Literature;Fashion Studies,Color Theory;Creativity;Illustration,Photography & Videography;Design & Visual Arts;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0340,Student_340,English Language & Literature;Graphic Design;Fine Arts,Design Thinking;Visual Composition;Creativity;Illustration,Photography & Videography;Game Design & Interactive Media;Animation & Motion Graphics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0341,Student_341,Animation & VFX;Fashion Studies;English Language & Literature,Color Theory;Illustration;Design Thinking,Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0342,Student_342,Fine Arts;Ecology & Conservation,Illustration;Creativity;Visual Composition;Design Thinking,Game Design & Interactive Media;Photography & Videography,S07,Humanities,Creative Design & Visual Arts
STU0343,Student_343,Fashion Studies;Animation & VFX;Graphic Design,Design Thinking;Illustration;Color Theory,Fashion & Apparel;Cybersecurity & Networks,S07,Humanities,Creative Design & Visual Arts
STU0344,Student_344,Legal Studies;Animation & VFX;Fashion Studies,Illustration;Visual Composition;Creativity;Color Theory,Fashion & Apparel;Design & Visual Arts;Photography & Videography;Animation & Motion Graphics,S06,Humanities,Creative Design & Visual Arts
STU0345,Student_345,English Language & Literature;Graphic Design;Fine Arts;Animation & VFX,Creativity;Visual Composition;Illustration;Color Theory,Architecture & Built Environment;Game Design & Interactive Media;Photography & Videography;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0346,Student_346,Fashion Studies;Graphic Design;Fine Arts;Animation & VFX,Visual Composition;Illustration;Design Thinking;Color Theory,Photography & Videography;Game Design & Interactive Media;Design & Visual Arts;Psychology,S07,Humanities,Creative Design & Visual Arts
STU0347,Student_347,Fashion Studies;English Language & Literature,Version Control;Illustration,Design & Visual Arts;Game Design & Interactive Media;Animation & Motion Graphics;Aviation Management,S07,Humanities,Creative Design & Visual Arts
STU0348,Student_348,Graphic Design;Fashion Studies;English Language & Literature,Visual Composition;Illustration,Fashion & Apparel;Photography & Videography;Design & Visual Arts,S07,Humanities,Creative Design & Visual Arts
STU0349,Student_349,Graphic Design;Library & Information Science,Creativity;Risk Assessment,Photography & Videography;Animation & Motion Graphics,S07,Humanities,Creative Design & Visual Arts
STU0350,Student_350,English Language & Literature;Graphic Design;Fine Arts,Conceptual Ideation;Visual Composition;Creativity,Supply Chain & Logistics;Fashion & Apparel,S07,Humanities,Creative Design & Visual Arts
STU0351,Student_351,Computer Science;Robotics,Circuit Design;Technology Aptitude;Troubleshooting & Debugging,Applied Trades;Renewable Energy;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0352,Student_352,Engineering Graphics;Computer Science;Interior Design,Technology Aptitude;CAD Modeling,Architecture & Built Environment;Renewable Energy;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0353,Student_353,English Language & Literature;Computer Science;Engineering Graphics;Robotics,Typography;Technology Aptitude;Troubleshooting & Debugging;Hardware Diagnostics,Renewable Energy;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0354,Student_354,Web Development;Computer Science,Troubleshooting & Debugging;Project Management;Circuit Design,Renewable Energy;Robotics & Automation;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0355,Student_355,Computer Science;Engineering Graphics;Web Development;Electronics,Circuit Design;Hardware Diagnostics;CAD Modeling;Technology Aptitude,Renewable Energy;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0356,Student_356,Electronics;Web Development;Computer Science,CAD Modeling;Empathy;Technology Aptitude;Troubleshooting & Debugging,Robotics & Automation;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0357,Student_357,Engineering Graphics;Robotics;Electronics,Troubleshooting & Debugging;CAD Modeling;Technology Aptitude;Hardware Diagnostics,Applied Trades;Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0358,Student_358,Electronics;Engineering Graphics,Hardware Diagnostics;Technology Aptitude;Troubleshooting & Debugging;Circuit Design,Renewable Energy;Applied Trades;Robotics & Automation;Architecture & Built Environment;Film & Cinematography,S08,Other,Applied Tech & Vocational Trades
STU0359,Student_359,Electronics;Web Development;Computer Science;Robotics,Persuasion;CAD Modeling;Hardware Diagnostics,Technology;Architecture & Built Environment,S11,Other,Applied Tech & Vocational Trades
STU0360,Student_360,Computer Science;Engineering Graphics,Database Management;Circuit Design;CAD Modeling,Applied Trades;Archaeology & Anthropology,S08,Other,Applied Tech & Vocational Trades
STU0361,Student_361,Computer Science;Robotics;Web Development;Engineering Graphics,Circuit Design;CAD Modeling;CAD Modeling;Troubleshooting & Debugging,Architecture & Built Environment;Renewable Energy;Applied Trades,S07,Humanities,Applied Tech & Vocational Trades
STU0362,Student_362,Fashion Studies;Computer Science;Electronics;Robotics,Circuit Design;Technology Aptitude,Architecture & Built Environment;Technology;Renewable Energy,S10,Other,Applied Tech & Vocational Trades
STU0363,Student_363,Web Development;Engineering Graphics;Computer Science;Robotics,CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging,Renewable Energy;Robotics & Automation;Technology;Applied Trades,S08,Other,Applied Tech & Vocational Trades
STU0364,Student_364,Web Development;Engineering Graphics;Electronics,Hardware Diagnostics;Circuit Design;Technology Aptitude,Applied Trades;Renewable Energy;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0365,Student_365,Computer Science;Engineering Graphics;Electronics;Web Development,Circuit Design;Troubleshooting & Debugging,Renewable Energy;Business & Entrepreneurship,S08,Other,Applied Tech & Vocational Trades
STU0366,Student_366,Engineering Graphics;Computer Science;Robotics,Hardware Diagnostics;Technology Aptitude;Troubleshooting & Debugging,Applied Trades;Renewable Energy;Technology,S08,Other,Applied Tech & Vocational Trades
STU0367,Student_367,Web Development;Computer Science;Robotics;Electronics,Troubleshooting & Debugging;Circuit Design;Hardware Diagnostics;Technology Aptitude,Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0368,Student_368,Web Development;Electronics;Engineering Graphics;Computer Science,Circuit Design;CAD Modeling;Hardware Diagnostics,Renewable Energy;Applied Trades;Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0369,Student_369,Electronics;Robotics;Engineering Graphics;Computer Science,Circuit Design;Troubleshooting & Debugging;CAD Modeling,Renewable Energy;Applied Trades;Architecture & Built Environment;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0370,Student_370,Computer Science;Web Development;Electronics,Hardware Diagnostics;Troubleshooting & Debugging,Architecture & Built Environment;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0371,Student_371,Engineering Graphics;Agriculture;Robotics,Technology Aptitude;Hardware Diagnostics;CAD Modeling;Troubleshooting & Debugging,Architecture & Built Environment;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0372,Student_372,Electronics;Engineering Graphics;Retail Operations;Robotics,Hardware Diagnostics;Circuit Design;Troubleshooting & Debugging;CAD Modeling,Technology;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0373,Student_373,Engineering Graphics;Electronics,Circuit Design;Hardware Diagnostics;Troubleshooting & Debugging;CAD Modeling,Robotics & Automation;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0374,Student_374,Engineering Graphics;Electronics;Robotics,Hardware Diagnostics;Troubleshooting & Debugging,Architecture & Built Environment;Renewable Energy;Fashion & Apparel;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0375,Student_375,Engineering Graphics;Robotics;Web Development;Computer Science,Technology Aptitude;Troubleshooting & Debugging,Applied Trades;Supply Chain & Logistics,S08,Other,Applied Tech & Vocational Trades
STU0376,Student_376,Robotics;Web Development;Engineering Graphics,Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0377,Student_377,Computer Science;Electronics;Engineering Graphics,Circuit Design;CAD Modeling;Technology Aptitude;Hardware Diagnostics,Renewable Energy;Architecture & Built Environment;Robotics & Automation,S06,Humanities,Applied Tech & Vocational Trades
STU0378,Student_378,Engineering Graphics;Computer Science,Hardware Diagnostics;Troubleshooting & Debugging;Technology Aptitude;CAD Modeling,Renewable Energy;Environmental Studies & Sustainability,S08,Other,Applied Tech & Vocational Trades
STU0379,Student_379,Engineering Graphics;Web Development,Hardware Diagnostics;Technology Aptitude,Robotics & Automation;Renewable Energy;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0380,Student_380,Electronics;Robotics;Engineering Graphics;Computer Science,Troubleshooting & Debugging;Hardware Diagnostics;Technology Aptitude,Renewable Energy;Robotics & Automation;Applied Trades;Technology,S08,Other,Applied Tech & Vocational Trades
STU0381,Student_381,Computer Science;Robotics,CAD Modeling;Troubleshooting & Debugging,Renewable Energy;Architecture & Built Environment;Applied Trades;Robotics & Automation;Engineering,S08,Other,Applied Tech & Vocational Trades
STU0382,Student_382,Computer Science;Robotics;Engineering Graphics,Technology Aptitude;Troubleshooting & Debugging,Robotics & Automation;Applied Trades;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0383,Student_383,Web Development;Geology,Hardware Diagnostics;Troubleshooting & Debugging,Renewable Energy;Applied Trades;Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0384,Student_384,Engineering Graphics;Web Development;Electronics;Robotics,Technology Aptitude;Troubleshooting & Debugging;CAD Modeling,Technology;Music & Audio Arts;Architecture & Built Environment,S01,Science,Applied Tech & Vocational Trades
STU0385,Student_385,Electronics;Robotics,CAD Modeling;Circuit Design,Technology;Education & Pedagogy;Robotics & Automation,S03,Science,Applied Tech & Vocational Trades
STU0386,Student_386,Electronics;Statistics,Troubleshooting & Debugging;CAD Modeling;Technology Aptitude;Hardware Diagnostics,Renewable Energy;Robotics & Automation;Architecture & Built Environment;Applied Trades,S07,Humanities,Applied Tech & Vocational Trades
STU0387,Student_387,Electronics;Engineering Graphics;Robotics;Computer Science,Hardware Diagnostics;CAD Modeling,Robotics & Automation;Architecture & Built Environment;Renewable Energy;Technology,S08,Other,Applied Tech & Vocational Trades
STU0388,Student_388,Computer Science;Robotics;Electronics,Circuit Design;Machine Learning Pipeline;Technology Aptitude,Applied Trades;Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0389,Student_389,Web Development;Electronics;Fashion Studies,Hardware Diagnostics;CAD Modeling;Audio Production,Applied Trades;Nursing & Patient Care;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0390,Student_390,Web Development;Engineering Graphics,Circuit Design;Technology Aptitude;Hardware Diagnostics,Applied Trades;Architecture & Built Environment;Mental Health & Wellbeing,S08,Other,Applied Tech & Vocational Trades
STU0391,Student_391,Robotics;Electronics;Engineering Graphics,Circuit Design;CAD Modeling;Technology Aptitude;Troubleshooting & Debugging,Architecture & Built Environment;Robotics & Automation;Applied Trades;Renewable Energy,S01,Science,Applied Tech & Vocational Trades
STU0392,Student_392,Electronics;Engineering Graphics;Web Development;Robotics,Troubleshooting & Debugging;Hardware Diagnostics,Architecture & Built Environment;Robotics & Automation;Technology,S08,Other,Applied Tech & Vocational Trades
STU0393,Student_393,Robotics;Computer Science;Web Development;Engineering Graphics,Circuit Design;Circuit Design,Technology;Renewable Energy,S08,Other,Applied Tech & Vocational Trades
STU0394,Student_394,Archaeology;Robotics;Web Development,Circuit Design;CAD Modeling;Technology Aptitude,Applied Trades;Law,S08,Other,Applied Tech & Vocational Trades
STU0395,Student_395,Physical Education;Robotics,Troubleshooting & Debugging;Circuit Design;Hardware Diagnostics;CAD Modeling,Applied Trades;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0396,Student_396,Web Development;Computer Science;Electronics,Circuit Design;Troubleshooting & Debugging;Hardware Diagnostics;Technology Aptitude,Renewable Energy;Applied Trades;Robotics & Automation;Human Rights & Advocacy,S08,Other,Applied Tech & Vocational Trades
STU0397,Student_397,Computer Science;Engineering Graphics;Web Development;Electronics,Technology Aptitude;Troubleshooting & Debugging;Circuit Design;CAD Modeling,Technology;Applied Trades;Architecture & Built Environment;Medicine & Healthcare,S12,Humanities,Applied Tech & Vocational Trades
STU0398,Student_398,Electronics;Engineering Graphics,Hardware Diagnostics;Troubleshooting & Debugging,Animation & Motion Graphics;Technology;Agriculture & Forestry,S08,Other,Applied Tech & Vocational Trades
STU0399,Student_399,Electronics;Web Development;Computer Science;Robotics,Cybersecurity Auditing;CAD Modeling;Hardware Diagnostics;Troubleshooting & Debugging,Human Resources & People Operations;Robotics & Automation,S08,Other,Applied Tech & Vocational Trades
STU0400,Student_400,Electronics;Cost Accounting,Technology Aptitude;CAD Modeling,Technology;Renewable Energy;Robotics & Automation;Architecture & Built Environment,S08,Other,Applied Tech & Vocational Trades
STU0401,Student_401,Chemistry;Biology;Agriculture,Research;Observation;Project Management,Science & Research;Public Health;Economics;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0402,Student_402,Biology;Chemistry;Economics;Agriculture,Observation;Research,Renewable Energy;Science & Research;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0403,Student_403,Agriculture;Environmental Science;Chemistry,Project Management;Programming,Science & Research;Public Health;Renewable Energy,S11,Other,Agriculture & Environmental Sciences
STU0404,Student_404,Economics;Agriculture;Chemistry,Research;Project Management;Data Interpretation;Illustration,Renewable Energy;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0405,Student_405,Chemistry;Biology,Risk Assessment;Research;Observation,Environmental Studies & Sustainability;Human Rights & Advocacy;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0406,Student_406,Economics;Environmental Science;Entrepreneurship,Data Interpretation;Research,Public Health;Renewable Energy;Agriculture & Forestry;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0407,Student_407,Economics;Web Development,Research;Risk Assessment,Science & Research;Renewable Energy;Agriculture & Forestry;Nutrition & Dietetics,S08,Other,Agriculture & Environmental Sciences
STU0408,Student_408,Agriculture;Chemistry,Risk Assessment;Data Interpretation;Project Management,Agriculture & Forestry;Aviation & Aerospace;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0409,Student_409,Agriculture;Economics,Data Interpretation;Research;Observation;Risk Assessment,Environmental Studies & Sustainability;Agriculture & Forestry;Science & Research;Aviation & Aerospace,S09,Other,Agriculture & Environmental Sciences
STU0410,Student_410,Biology;French;Environmental Science;Agriculture,Data Interpretation;Project Management,Environmental Studies & Sustainability;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0411,Student_411,Economics;Cost Accounting;Chemistry;Environmental Science,Observation;Research,Agriculture & Forestry;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0412,Student_412,Biology;Chemistry;Agriculture;Economics,Entrepreneurial Thinking;Data Interpretation;Research,Environmental Studies & Sustainability;Engineering;Science & Research,S09,Other,Agriculture & Environmental Sciences
STU0413,Student_413,Environmental Science;Biology,Risk Assessment;Observation;Research;Project Management,E-Commerce & Digital Business;Environmental Studies & Sustainability,S09,Other,Agriculture & Environmental Sciences
STU0414,Student_414,Special Education Needs;Agriculture;Biology,Data Interpretation;Data Interpretation;Research;Risk Assessment,Renewable Energy;Science & Research;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0415,Student_415,Chemistry;Biology;Economics,Financial Analysis;Research;Project Management,Media & Communication;Environmental Studies & Sustainability;Agriculture & Forestry,S09,Other,Agriculture & Environmental Sciences
STU0416,Student_416,Forensic Science;Agriculture,Risk Assessment;Project Management,Environmental Studies & Sustainability;Renewable Energy,S09,Other,Agriculture & Environmental Sciences
STU0417,Student_417,Agriculture;Archaeology;Economics;Environmental Science,Data Interpretation;Research;Project Management;Observation,Environmental Studies & Sustainability;Renewable Energy;Physiotherapy,S09,Other,Agriculture & Environmental Sciences
STU0418,Student_418,Economics;Biology,Risk Assessment;Observation;Hypothesis Testing,Renewable Energy;Environmental Studies & Sustainability;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0419,Student_419,Biology;Chemistry,Research;Project Management,Environmental Studies & Sustainability;Science & Research;Agriculture & Forestry;Public Health,S09,Other,Agriculture & Environmental Sciences
STU0420,Student_420,Environmental Science;Biology;Economics,Project Management;Risk Assessment;Observation;Data Interpretation,Environmental Studies & Sustainability;Agriculture & Forestry;Science & Research,S09,Other,Agriculture & Environmental Sciences
